timestamp,heart_rate,activity_level,alert
2023-01-01 09:11:00,59.221613823039604,low,0
2023-01-01 09:12:00,65.83891030829903,high,0
2023-01-01 09:13:00,61.272104216506065,medium,0
2023-01-01 09:14:00,61.68801331037601,low,0
2023-01-01 09:15:00,57.94061516938766,high,0
2023-01-01 09:16:00,57.56196887963753,high,0
2023-01-01 09:17:00,57.8372090609019,high,0
2023-01-01 09:18:00,61.97226071189149,high,0
2023-01-01 09:19:00,57.895077595898684,low,0
2023-01-01 09:20:00,61.448874284482066,medium,0
2023-01-01 09:21:00,70.37700399322719,low,0
2023-01-01 09:22:00,64.35562351715846,high,0
2023-01-01 09:23:00,58.369882339160796,medium,0
2023-01-01 09:24:00,66.00606961081972,medium,0
2023-01-01 09:25:00,57.95962313489224,medium,0
2023-01-01 09:26:00,49.80937732411073,low,0
2023-01-01 09:27:00,54.95956844541298,medium,0
2023-01-01 09:28:00,50.646040394870724,high,0
2023-01-01 09:29:00,58.24243257979346,high,0
2023-01-01 09:30:00,60.09209189594776,low,0
2023-01-01 09:31:00,68.38218656137641,low,0
2023-01-01 09:32:00,61.63463686882081,low,0
2023-01-01 09:33:00,58.90449735595568,medium,0
2023-01-01 09:34:00,64.14702790591744,high,0
2023-01-01 09:35:00,48.944323454960575,low,0
2023-01-01 09:36:00,61.17807279054283,medium,0
2023-01-01 09:37:00,63.85432596943483,high,0
2023-01-01 09:38:00,52.60706877110079,medium,0
2023-01-01 09:39:00,65.71877021603464,medium,0
2023-01-01 09:40:00,61.69248203747207,medium,0
2023-01-01 09:41:00,57.923560430495996,medium,0
2023-01-01 09:42:00,63.163909330531425,low,0
2023-01-01 09:43:00,71.35346428902199,medium,0
2023-01-01 09:44:00,60.90933127529247,medium,0
2023-01-01 09:45:00,61.24110293150168,high,0
2023-01-01 09:46:00,57.70319550229878,medium,0
2023-01-01 09:47:00,55.75077815267604,medium,0
2023-01-01 09:48:00,64.15167908272123,low,0
2023-01-01 09:49:00,55.719580870455665,low,0
2023-01-01 09:50:00,60.35783118609696,low,0
2023-01-01 09:51:00,57.61171276617441,low,0
2023-01-01 09:52:00,62.39489912873196,medium,0
2023-01-01 09:53:00,61.668310526434745,high,0
2023-01-01 09:54:00,65.18769972128949,low,0
2023-01-01 09:55:00,57.44991800572627,low,0
2023-01-01 09:56:00,58.65062532353314,high,0
2023-01-01 09:57:00,55.106181421088465,low,0
2023-01-01 09:58:00,57.778533699619445,medium,0
2023-01-01 09:59:00,61.88650246522426,medium,0
2023-01-01 10:00:00,63.78494308322676,medium,0
2023-01-01 10:01:00,55.389173379111874,low,0
2023-01-01 10:02:00,64.3480296005283,low,0
2023-01-01 10:03:00,66.77818929402476,medium,0
2023-01-01 10:04:00,62.067174516118506,medium,0
2023-01-01 10:05:00,69.38397906279033,low,0
2023-01-01 10:06:00,56.13105400448214,medium,0
2023-01-01 10:07:00,53.776726483442914,low,0
2023-01-01 10:08:00,51.10639875547861,medium,0
2023-01-01 10:09:00,67.48022155744592,low,0
2023-01-01 10:10:00,63.27182828177029,high,0
2023-01-01 10:11:00,59.72207664544772,low,0
2023-01-01 10:12:00,61.3998431315991,low,0
2023-01-01 10:13:00,54.37255476350812,low,0
2023-01-01 10:14:00,72.22875989808414,low,0
2023-01-01 10:15:00,60.64610590987614,high,0
2023-01-01 10:16:00,60.546973973024464,high,0
2023-01-01 10:17:00,63.62883311949346,low,0
2023-01-01 10:18:00,62.40504615868357,low,0
2023-01-01 10:19:00,61.119420121395656,medium,0
2023-01-01 10:20:00,56.04762772277344,high,0
2023-01-01 10:21:00,62.35734178567998,medium,0
2023-01-01 10:22:00,69.41012248237517,low,0
2023-01-01 10:23:00,66.7271002307749,low,0
2023-01-01 10:24:00,67.96593313319698,medium,0
2023-01-01 10:25:00,57.443921617844076,low,0
2023-01-01 10:26:00,55.0519758987071,medium,0
2023-01-01 10:27:00,59.37106539950176,low,0
2023-01-01 10:28:00,60.27862456144347,medium,0
2023-01-01 10:29:00,65.47095759235474,low,0
2023-01-01 10:30:00,51.5376768514259,medium,0
2023-01-01 10:31:00,67.64775159730307,low,0
2023-01-01 10:32:00,59.20996050710505,medium,0
2023-01-01 10:33:00,57.8655946502629,low,0
2023-01-01 10:34:00,54.93947812369916,medium,0
2023-01-01 10:35:00,51.72571664067115,medium,0
2023-01-01 10:36:00,64.11585291980957,medium,0
2023-01-01 10:37:00,60.36658983594202,medium,0
2023-01-01 10:38:00,53.55019550129473,medium,0
2023-01-01 10:39:00,53.52460613968192,high,0
2023-01-01 10:40:00,58.32107650354936,low,0
2023-01-01 10:41:00,68.34510762644696,high,0
2023-01-01 10:42:00,58.702043243181976,low,0
2023-01-01 10:43:00,52.48428523440947,low,0
2023-01-01 10:44:00,58.77128467957028,low,0
2023-01-01 10:45:00,58.63638215126165,low,0
2023-01-01 10:46:00,46.515566785292144,medium,0
2023-01-01 10:47:00,59.72852566741094,medium,0
2023-01-01 10:48:00,58.84532734895661,medium,0
2023-01-01 10:49:00,63.48103182406709,medium,0
2023-01-01 10:50:00,69.24478047472672,low,0
2023-01-01 10:51:00,65.63282514773879,low,0
2023-01-01 10:52:00,58.65555654722585,low,0
2023-01-01 10:53:00,54.46737045629165,low,0
2023-01-01 10:54:00,72.8667990162493,low,0
2023-01-01 10:55:00,60.29609217007244,low,0
2023-01-01 10:56:00,60.06964645956473,medium,0
2023-01-01 10:57:00,59.87937456444998,medium,0
2023-01-01 10:58:00,60.99042380383928,high,0
2023-01-01 10:59:00,59.27819794038029,high,0
2023-01-01 11:00:00,57.13168996559882,medium,0
2023-01-01 11:01:00,57.26570529379804,low,0
2023-01-01 11:02:00,59.83623364892001,medium,0
2023-01-01 11:03:00,57.282876144331176,medium,0
2023-01-01 11:04:00,56.43577108661418,low,0
2023-01-01 11:05:00,60.53215113845948,low,0
2023-01-01 11:06:00,58.72511391289572,high,0
2023-01-01 11:07:00,67.51996494291345,low,0
2023-01-01 11:08:00,46.74515095803494,medium,0
2023-01-01 11:09:00,65.45753425961232,medium,0
2023-01-01 11:10:00,66.23042596248814,low,0
2023-01-01 11:11:00,49.63304883795925,low,0
2023-01-01 11:12:00,58.28656202959826,low,0
2023-01-01 11:13:00,58.142795670021044,low,0
2023-01-01 11:14:00,52.96244152641089,low,0
2023-01-01 11:15:00,56.110916562045624,high,0
2023-01-01 11:16:00,54.44712077267086,low,0
2023-01-01 11:17:00,68.76135221711812,medium,0
2023-01-01 11:18:00,64.6783919657373,low,0
2023-01-01 11:19:00,66.3577754749708,high,0
2023-01-01 11:20:00,63.60836032021618,low,0
2023-01-01 11:21:00,54.354741143913856,low,0
2023-01-01 11:22:00,57.37739866860113,high,0
2023-01-01 11:23:00,62.44687280613959,high,0
2023-01-01 11:24:00,53.88936095554027,low,0
2023-01-01 11:25:00,63.56499215086194,high,0
2023-01-01 11:26:00,58.79837300920933,low,0
2023-01-01 11:27:00,58.12589596225201,low,0
2023-01-01 11:28:00,63.554799841017456,low,0
2023-01-01 11:29:00,62.2213165574302,low,0
2023-01-01 11:30:00,58.1951691709046,medium,0
2023-01-01 11:31:00,65.79664901682123,low,0
2023-01-01 11:32:00,54.59468336200051,low,0
2023-01-01 11:33:00,63.07967803472132,medium,0
2023-01-01 11:34:00,62.96550628984192,medium,0
2023-01-01 11:35:00,58.45226780343005,low,0
2023-01-01 11:36:00,61.63066511121059,medium,0
2023-01-01 11:37:00,53.74443211807348,low,0
2023-01-01 11:38:00,64.6201350960345,medium,0
2023-01-01 11:39:00,59.075489317785056,medium,0
2023-01-01 11:40:00,57.3863848974048,high,0
2023-01-01 11:41:00,65.24504612918444,low,0
2023-01-01 11:42:00,56.4782815472862,low,0
2023-01-01 11:43:00,52.957693518182204,low,0
2023-01-01 11:44:00,52.21685413238048,low,0
2023-01-01 11:45:00,63.0300497567282,low,0
2023-01-01 11:46:00,53.597853237518585,high,0
2023-01-01 11:47:00,68.77397090992183,low,0
2023-01-01 11:48:00,49.59035296058139,low,0
2023-01-01 11:49:00,68.48228184145019,medium,0
2023-01-01 11:50:00,61.055087336013095,low,0
2023-01-01 11:51:00,59.51643444064804,medium,0
2023-01-01 11:52:00,57.27540456595525,low,0
2023-01-01 11:53:00,61.99568057176035,low,0
2023-01-01 11:54:00,59.811826487875756,low,0
2023-01-01 11:55:00,65.5165094100826,low,0
2023-01-01 11:56:00,60.5711382433102,high,0
2023-01-01 11:57:00,60.751508807309385,low,0
2023-01-01 11:58:00,58.18193893893072,medium,0
2023-01-01 11:59:00,59.71527188139466,low,0
2023-01-01 12:00:00,61.5390088444603,low,0
2023-01-01 12:01:00,51.449158036716874,high,0
2023-01-01 12:02:00,53.25907288947143,low,0
2023-01-01 12:03:00,63.71632047011357,medium,0
2023-01-01 12:04:00,60.85432719063971,high,0
2023-01-01 12:05:00,59.0800833182366,medium,0
2023-01-01 12:06:00,60.09216966532696,high,0
2023-01-01 12:07:00,61.737908526808354,low,0
2023-01-01 12:08:00,57.30120159845319,low,0
2023-01-01 12:09:00,56.108476372988434,low,0
2023-01-01 12:10:00,60.97922627548841,medium,0
2023-01-01 12:11:00,55.10813611192484,high,0
2023-01-01 12:12:00,62.04126377857236,low,0
2023-01-01 12:13:00,51.4870819788108,medium,0
2023-01-01 12:14:00,65.14577818662822,low,0
2023-01-01 12:15:00,62.362987412065216,medium,0
2023-01-01 12:16:00,61.28014867156938,low,0
2023-01-01 12:17:00,64.91345491972757,high,0
2023-01-01 12:18:00,68.32737222231289,medium,0
2023-01-01 12:19:00,65.07185032509065,low,0
2023-01-01 12:20:00,50.795628843341774,low,0
2023-01-01 12:21:00,53.60211516632149,low,0
2023-01-01 12:22:00,56.875907111521606,low,0
2023-01-01 12:23:00,60.130455251054165,low,0
2023-01-01 12:24:00,62.58829510234561,high,0
2023-01-01 12:25:00,56.37128093423267,medium,0
2023-01-01 12:26:00,60.93383382238539,medium,0
2023-01-01 12:27:00,56.22308533823339,low,0
2023-01-01 12:28:00,56.94241098504026,high,0
2023-01-01 12:29:00,52.96669451575889,medium,0
2023-01-01 12:30:00,55.38383376944548,low,0
2023-01-01 12:31:00,53.241576971918334,medium,0
2023-01-01 12:32:00,55.12063373511334,medium,0
2023-01-01 12:33:00,65.2682089830392,low,0
2023-01-01 12:34:00,55.25300555584028,low,0
2023-01-01 12:35:00,73.16191032418695,low,0
2023-01-01 12:36:00,62.466589504404446,low,0
2023-01-01 12:37:00,60.92418061847437,high,0
2023-01-01 12:38:00,55.70821109909393,high,0
2023-01-01 12:39:00,63.501549397044954,medium,0
2023-01-01 12:40:00,57.12181086881113,low,0
2023-01-01 12:41:00,60.610049073226804,low,0
2023-01-01 12:42:00,72.80042269134397,medium,0
2023-01-01 12:43:00,59.519700501376754,medium,0
2023-01-01 12:44:00,65.74636663142837,low,0
2023-01-01 12:45:00,56.48411787437056,medium,0
2023-01-01 12:46:00,59.82505754751519,high,0
2023-01-01 12:47:00,68.85400317817755,low,0
2023-01-01 12:48:00,56.86516471106116,low,0
2023-01-01 12:49:00,69.06224278998465,medium,0
2023-01-01 12:50:00,63.538759677277376,low,0
2023-01-01 12:51:00,57.18766612052866,low,0
2023-01-01 12:52:00,63.1620386952776,low,0
2023-01-01 12:53:00,64.86277224813365,low,0
2023-01-01 12:54:00,63.10904981108598,medium,0
2023-01-01 12:55:00,52.14887640054772,medium,0
2023-01-01 12:56:00,56.364314120875655,low,0
2023-01-01 12:57:00,58.762406822242475,high,0
2023-01-01 12:58:00,59.62783285449977,high,0
2023-01-01 12:59:00,63.10336048775339,high,0
2023-01-01 13:00:00,60.88850500466627,low,0
2023-01-01 13:01:00,53.323278206449494,low,0
2023-01-01 13:02:00,61.90098925502981,high,0
2023-01-01 13:03:00,63.05292872641912,medium,0
2023-01-01 13:04:00,62.7989522396552,low,0
2023-01-01 13:05:00,65.4039036277731,low,0
2023-01-01 13:06:00,64.16961077274452,low,0
2023-01-01 13:07:00,62.29590039614219,high,0
2023-01-01 13:08:00,59.649171442706766,medium,0
2023-01-01 13:09:00,51.69519533242004,low,0
2023-01-01 13:10:00,62.14809109566293,low,0
2023-01-01 13:11:00,61.03843843581556,medium,0
2023-01-01 13:12:00,61.35789418597687,high,0
2023-01-01 13:13:00,53.61625712089845,low,0
2023-01-01 13:14:00,54.59471729795869,medium,0
2023-01-01 13:15:00,65.26576426666452,high,0
2023-01-01 13:16:00,59.802224230716725,low,0
2023-01-01 13:17:00,63.40750348686312,medium,0
2023-01-01 13:18:00,60.14159188065231,low,0
2023-01-01 13:19:00,60.14878069747873,medium,0
2023-01-01 13:20:00,64.69141902988,medium,0
2023-01-01 13:21:00,57.41977635891313,medium,0
2023-01-01 13:22:00,60.48060388470492,medium,0
2023-01-01 13:23:00,57.68862355647479,low,0
2023-01-01 13:24:00,57.827518862838424,high,0
2023-01-01 13:25:00,58.454139382656805,medium,0
2023-01-01 13:26:00,61.110668858168566,low,0
2023-01-01 13:27:00,57.60625689168261,medium,0
2023-01-01 13:28:00,66.2787806278676,medium,0
2023-01-01 13:29:00,55.52696348890248,low,0
2023-01-01 13:30:00,59.06564177919321,high,0
2023-01-01 13:31:00,57.801344708629124,high,0
2023-01-01 13:32:00,67.23488942176867,low,0
2023-01-01 13:33:00,60.98277388255787,high,0
2023-01-01 13:34:00,65.15922269734317,low,0
2023-01-01 13:35:00,52.57219813481514,low,0
2023-01-01 13:36:00,61.33525132934629,low,0
2023-01-01 13:37:00,64.44815397811719,high,0
2023-01-01 13:38:00,60.41141994637712,medium,0
2023-01-01 13:39:00,65.32740187532676,low,0
2023-01-01 13:40:00,57.41355774949814,low,0
2023-01-01 13:41:00,67.0467372009279,medium,0
2023-01-01 13:42:00,71.49449061809625,low,0
2023-01-01 13:43:00,58.18580719780171,high,0
2023-01-01 13:44:00,57.77248739299614,high,0
2023-01-01 13:45:00,67.2669223855885,medium,0
2023-01-01 13:46:00,67.89786072865357,high,0
2023-01-01 13:47:00,57.38569986423366,low,0
2023-01-01 13:48:00,57.89906591452071,high,0
2023-01-01 13:49:00,58.59107695569747,medium,0
2023-01-01 13:50:00,53.27774744482861,medium,0
2023-01-01 13:51:00,55.40674026757901,low,0
2023-01-01 13:52:00,54.97929616623966,high,0
2023-01-01 13:53:00,56.16101217447936,low,0
2023-01-01 13:54:00,59.82657556306609,low,0
2023-01-01 13:55:00,61.1710736626826,low,0
2023-01-01 13:56:00,67.75250246407039,medium,0
2023-01-01 13:57:00,55.00822979630605,medium,0
2023-01-01 13:58:00,64.92161199238292,medium,0
2023-01-01 13:59:00,58.93005577887246,high,0
2023-01-01 14:00:00,59.752681451737836,low,0
2023-01-01 14:01:00,63.37409746083302,medium,0
2023-01-01 14:02:00,54.386389892188504,low,0
2023-01-01 14:03:00,61.912048730920255,high,0
2023-01-01 14:04:00,60.83226104106528,high,0
2023-01-01 14:05:00,62.462256320040744,medium,0
2023-01-01 14:06:00,61.44584321953909,medium,0
2023-01-01 14:07:00,72.27650069955448,low,0
2023-01-01 14:08:00,56.81130007874342,low,0
2023-01-01 14:09:00,57.34501522499091,high,0
2023-01-01 14:10:00,56.88429736787618,low,0
2023-01-01 14:11:00,57.22261440419873,low,0
2023-01-01 14:12:00,56.81306436346741,low,0
2023-01-01 14:13:00,65.94508265553776,high,0
2023-01-01 14:14:00,67.10252123994927,low,0
2023-01-01 14:15:00,57.146268531252616,low,0
2023-01-01 14:16:00,55.838222134478855,medium,0
2023-01-01 14:17:00,62.35707778193202,high,0
2023-01-01 14:18:00,57.23888477859514,low,0
2023-01-01 14:19:00,63.164659088777555,low,0
2023-01-01 14:20:00,61.0146151042565,low,0
2023-01-01 14:21:00,52.42127942501384,low,0
2023-01-01 14:22:00,67.73752600665031,low,0
2023-01-01 14:23:00,68.9793883654776,medium,0
2023-01-01 14:24:00,56.93605654757807,medium,0
2023-01-01 14:25:00,58.06149220032008,medium,0
2023-01-01 14:26:00,61.429326953624525,low,0
2023-01-01 14:27:00,61.67228394993513,high,0
2023-01-01 14:28:00,63.29272136336415,low,0
2023-01-01 14:29:00,70.05102269383175,high,1
2023-01-01 14:30:00,59.11526386252975,medium,0
2023-01-01 14:31:00,56.00851377730773,low,0
2023-01-01 14:32:00,53.10340385992736,medium,0
2023-01-01 14:33:00,56.34534980029041,low,0
2023-01-01 14:34:00,59.83436513563102,medium,0
2023-01-01 14:35:00,68.97278931758893,low,0
2023-01-01 14:36:00,57.41194350481914,low,0
2023-01-01 14:37:00,61.11893975819449,high,0
2023-01-01 14:38:00,59.917885519636236,low,0
2023-01-01 14:39:00,65.94196636724043,high,0
2023-01-01 14:40:00,72.63466212936811,low,0
2023-01-01 14:41:00,57.3456561353984,medium,0
2023-01-01 14:42:00,57.552802787408886,medium,0
2023-01-01 14:43:00,65.22080438534536,medium,0
2023-01-01 14:44:00,63.409457448131555,low,0
2023-01-01 14:45:00,69.23353662868017,low,0
2023-01-01 14:46:00,62.91964092662982,low,0
2023-01-01 14:47:00,58.203539546064704,low,0
2023-01-01 14:48:00,62.95327415346155,medium,0
2023-01-01 14:49:00,65.54351790291454,high,0
2023-01-01 14:50:00,64.10241090598682,high,0
2023-01-01 14:51:00,62.53637015553649,medium,0
2023-01-01 14:52:00,65.33337344794577,medium,0
2023-01-01 14:53:00,65.84647795222837,medium,0
2023-01-01 14:54:00,66.91079495518764,low,0
2023-01-01 14:55:00,63.24354943794821,high,0
2023-01-01 14:56:00,59.16440959841573,medium,0
2023-01-01 14:57:00,60.733568432166614,medium,0
2023-01-01 14:58:00,66.03254483254179,low,0
2023-01-01 14:59:00,55.91532164506382,low,0
2023-01-01 15:00:00,61.84336654436451,low,0
2023-01-01 15:01:00,58.0333059383632,high,0
2023-01-01 15:02:00,60.143724114674086,medium,0
2023-01-01 15:03:00,66.39225931303649,low,0
2023-01-01 15:04:00,60.95549534009952,high,0
2023-01-01 15:05:00,60.23218274078074,low,0
2023-01-01 15:06:00,53.200719295100406,low,0
2023-01-01 15:07:00,63.731267830136105,low,0
2023-01-01 15:08:00,63.22742090570538,medium,0
2023-01-01 15:09:00,70.8162736165273,high,1
2023-01-01 15:10:00,58.461108825234994,low,0
2023-01-01 15:11:00,61.0957516383197,high,0
2023-01-01 15:12:00,61.246918418553776,low,0
2023-01-01 15:13:00,67.88726639881737,high,0
2023-01-01 15:14:00,59.52352233806524,medium,0
2023-01-01 15:15:00,61.3951076288517,high,0
2023-01-01 15:16:00,63.0394825485827,low,0
2023-01-01 15:17:00,60.93304561578179,high,0
2023-01-01 15:18:00,57.76783192724736,medium,0
2023-01-01 15:19:00,60.970449964491536,low,0
2023-01-01 15:20:00,65.36815874929886,high,0
2023-01-01 15:21:00,54.867423502944696,low,0
2023-01-01 15:22:00,60.66484837073438,high,0
2023-01-01 15:23:00,56.499395925304135,low,0
2023-01-01 15:24:00,65.97523314462421,medium,0
2023-01-01 15:25:00,52.384065476081126,medium,0
2023-01-01 15:26:00,57.20539076364206,low,0
2023-01-01 15:27:00,61.8860593753226,low,0
2023-01-01 15:28:00,67.8276201461717,low,0
2023-01-01 15:29:00,59.67124869463506,low,0
2023-01-01 15:30:00,57.22400236653401,low,0
2023-01-01 15:31:00,69.40578534720295,medium,0
2023-01-01 15:32:00,52.75993049791878,low,0
2023-01-01 15:33:00,49.00597021689959,low,0
2023-01-01 15:34:00,62.200072250266665,medium,0
2023-01-01 15:35:00,57.489728878236946,low,0
2023-01-01 15:36:00,54.89383591434643,high,0
2023-01-01 15:37:00,63.541782236496765,high,0
2023-01-01 15:38:00,61.219003568855996,medium,0
2023-01-01 15:39:00,57.17960684631636,medium,0
2023-01-01 15:40:00,53.59847800664553,high,0
2023-01-01 15:41:00,64.36228664140073,low,0
2023-01-01 15:42:00,63.251005889793305,low,0
2023-01-01 15:43:00,59.50412068110309,low,0
2023-01-01 15:44:00,69.23318498023833,medium,0
2023-01-01 15:45:00,54.64957616836924,low,0
2023-01-01 15:46:00,52.372374145376305,medium,0
2023-01-01 15:47:00,56.540459650593775,high,0
2023-01-01 15:48:00,59.77206991822251,high,0
2023-01-01 15:49:00,61.21669724661346,medium,0
2023-01-01 15:50:00,58.79381971071835,low,0
2023-01-01 15:51:00,61.76027698257148,high,0
2023-01-01 15:52:00,53.74230287904778,medium,0
2023-01-01 15:53:00,67.2188230203663,low,0
2023-01-01 15:54:00,59.58924410803716,low,0
2023-01-01 15:55:00,65.58647915794064,high,0
2023-01-01 15:56:00,61.71362673188852,medium,0
2023-01-01 15:57:00,62.28376609576892,high,0
2023-01-01 15:58:00,62.84883640116102,high,0
2023-01-01 15:59:00,62.23854280008658,medium,0
2023-01-01 16:00:00,63.21361379933772,medium,0
2023-01-01 16:01:00,66.64576265066216,low,0
2023-01-01 16:02:00,60.98260584850735,low,0
2023-01-01 16:03:00,63.54501878794256,low,0
2023-01-01 16:04:00,59.55132152856387,medium,0
2023-01-01 16:05:00,67.20058607724737,medium,0
2023-01-01 16:06:00,56.61803848970365,high,0
2023-01-01 16:07:00,69.00470216455408,low,0
2023-01-01 16:08:00,59.79921024677828,medium,0
2023-01-01 16:09:00,52.84612448940976,medium,0
2023-01-01 16:10:00,60.64052207455395,medium,0
2023-01-01 16:11:00,56.5947417126256,medium,0
2023-01-01 16:12:00,64.20321774494361,low,0
2023-01-01 16:13:00,56.73688010348805,medium,0
2023-01-01 16:14:00,57.7690828339261,low,0
2023-01-01 16:15:00,50.552296345272346,low,0
2023-01-01 16:16:00,57.73846840375462,low,0
2023-01-01 16:17:00,47.88060336685522,medium,0
2023-01-01 16:18:00,52.08048588257138,high,0
2023-01-01 16:19:00,63.80207328072149,medium,0
2023-01-01 16:20:00,63.92900079325416,medium,0
2023-01-01 16:21:00,62.12728780892483,medium,0
2023-01-01 16:22:00,55.165119284353935,medium,0
2023-01-01 16:23:00,59.7614432192901,low,0
2023-01-01 16:24:00,59.98198730454716,low,0
2023-01-01 16:25:00,54.20817655403729,low,0
2023-01-01 16:26:00,67.51699150883576,low,0
2023-01-01 16:27:00,64.38681145287836,low,0
2023-01-01 16:28:00,58.89517913085168,low,0
2023-01-01 16:29:00,60.134429194972654,low,0
2023-01-01 16:30:00,61.04191403973776,high,0
2023-01-01 16:31:00,49.791325657878545,low,0
2023-01-01 16:32:00,58.764113087397014,low,0
2023-01-01 16:33:00,56.59007876001101,low,0
2023-01-01 16:34:00,54.99189995052542,medium,0
2023-01-01 16:35:00,58.594498535570224,low,0
2023-01-01 16:36:00,68.98843263424762,low,0
2023-01-01 16:37:00,63.20421430633505,medium,0
2023-01-01 16:38:00,57.144105051086015,low,0
2023-01-01 16:39:00,62.86291390678079,low,0
